ID_TestSet,file,bx,by,bz,bl,bm,bn,bmag,vx,vy,vz,vmag,np,tpar,tper,goal
590,1272,-15.77,-11.6,7.89,3.94,20.74,0.18,21.11,-150.52,-106.59,114.18,216.91,0.13,3573.87,2649.39,2
590,1272,-13.72,-12.78,8.12,5.28,19.66,1.81,20.43,-138.35,-100.66,154.42,230.47,0.13,3929.08,2883.44,2
590,1272,-14.22,-15.5,7.36,5.18,21.27,4.19,22.29,-135.58,-95.3,109.48,198.63,0.16,2000.68,2956.26,2
590,1272,-16.44,-15.1,6.66,3.59,22.78,3.33,23.29,-41.36,-102.87,141.8,180,0.2,1508.9,1968.8,2
590,1272,-15.72,-14.26,7.84,4.67,22.01,2.4,22.62,-55.86,-118.88,11.3,131.85,0.19,1547.76,2211.2,2
590,1272,-14.86,-14.1,7.15,4.35,21.05,2.88,21.7,-151.52,-93.66,-1.53,178.14,0.15,1986.64,2693.68,2
590,1272,-15.62,-13.72,4.96,2.03,21.03,3.25,21.37,-138.32,-123.23,-14.08,185.77,0.13,2172.94,2804,2
590,1272,-16.63,-11.11,4.8,0.76,20.54,0.79,20.58,-141.47,-97.08,-60.88,182.08,0.14,2239.64,3019.52,2
590,1272,-14.34,-12.42,6.94,3.9,19.74,1.8,20.2,-146.83,-66.19,-28.42,163.55,0.21,1801.28,2312.88,2
590,1272,-11.1,-12.84,9.5,7.54,17.79,2.25,19.45,-137.27,-31.12,31.51,144.25,0.17,2239.56,2986.77,2
590,1272,-8.48,-12.92,11.7,10.52,16.11,2.34,19.38,-41.33,-10.1,40.59,58.79,0.19,2072.3,3168.93,2
590,1272,-7.34,-13.43,12.44,11.76,15.58,2.86,19.73,9.5,-4.64,5.25,11.81,0.2,3148.94,2245.51,2
590,1272,-5.69,-13.97,12.05,12.23,14.37,4.09,19.3,51.13,9.24,-52.33,73.73,0.21,3570.15,2463.35,2
590,1272,-5.07,-14.51,13.21,13.64,14.38,4.26,20.27,50.18,3.06,-59.74,78.08,0.21,3659.17,2604.59,2
590,1272,-5.07,-15.17,13.94,14.47,14.86,4.49,21.21,25.7,52.5,-81.68,100.44,0.2,3744.58,2587.79,2
590,1272,-4.73,-15.45,14.27,14.96,14.79,4.71,21.55,-3.56,91.82,-84.16,124.61,0.2,3438.84,2481.18,2
590,1272,-4.8,-14.77,14.97,15.36,14.66,3.82,21.57,-49.95,116.26,-100.37,161.5,0.22,2029.46,2926.36,2
590,1272,-3.97,-12.72,15.35,15.44,13.02,2.28,20.33,-96.58,46.97,-25.86,110.47,0.36,2128.57,1589.9,2
590,1272,-5.61,-17.99,16.43,17.21,17.26,5.52,25,-174.27,-6.55,23.85,176,0.25,1264.51,1893.4,2
590,1272,-5.75,-18.53,15.47,16.48,17.45,6.33,24.82,-208.38,-69.37,24.79,221.02,0.18,1588,2503.77,2
590,1272,-4.98,-17.68,14.3,15.51,16.12,6.43,23.28,-190.77,-85.26,51.65,215.24,0.2,1484.51,2576.23,2
590,1272,-4.71,-18.59,14.28,15.86,16.34,7.29,23.91,-165.03,-34.84,66.61,181.35,0.2,1533.1,2364.42,2
590,1272,-4.32,-18.35,13,14.84,15.62,7.79,22.91,-151.47,-99.87,80.19,198.38,0.25,1445.39,2267.05,2
590,1272,-4.68,-19.45,10.54,12.84,15.93,9.62,22.61,-81.34,-99.08,67.15,144.72,0.23,1465.81,2253.78,2
590,1272,-4.96,-19.46,10.39,12.61,16.13,9.59,22.62,-24.08,-117.23,84.9,146.74,0.23,2336.07,1815.84,2
590,1272,-4.14,-19.17,9.33,11.92,15.07,10.11,21.71,-4.76,-149.64,49.5,157.69,0.23,2480.76,1799.98,2
590,1272,-5.07,-19.12,8.15,10.51,15.58,10.24,21.4,-44.29,-156.24,43.84,168.21,0.2,2550.72,1825.31,2
590,1272,-4.9,-19.75,5.92,8.8,15.25,11.79,21.19,-124,-158.67,55.88,208.99,0.23,2196.38,1660.98,2
590,1272,-5.79,-20.04,4.89,7.64,15.93,12.14,21.44,-160.24,-133.75,56.66,216.27,0.23,2334.27,1757.68,2
590,1272,-8.32,-19.84,6.8,8.25,18.36,10.2,22.57,-199.27,-62.25,59.43,217.05,0.21,1612.91,1943.64,2
590,1272,-9.01,-20.5,5.56,7.08,19,11.02,23.08,-164.61,-47.06,50.61,178.53,0.21,1444.69,1995,2
590,1272,-8.12,-19.85,4.49,6.31,17.69,11.28,21.91,-87.5,53.81,65.23,121.68,0.3,2059.88,1487.27,2
590,1272,-2.4,-19.5,8.22,11.73,13.53,11.52,21.29,-161.33,36.31,107.01,196.97,0.44,1766.55,1310.01,2
590,1272,4.5,-21.03,15.15,20.95,10.01,12.35,26.29,-238.47,-69.12,7.49,248.38,0.37,973.07,1317.93,2
590,1272,1.96,-18.75,19.59,23.19,11.98,7.61,27.19,-274.11,-106.3,-32.11,295.75,0.7,664.65,787.23,2
590,1272,0.63,-14.14,10.98,13.84,8.92,7.06,17.91,-328.63,-107.01,-62.91,351.29,2.2,492.01,635.53,2
590,1272,9.21,-12.39,14.63,19.92,1.64,7.27,21.27,-287.32,-95.2,-29.83,304.16,1.62,661.32,506.51,2
590,1272,8.68,-13.78,19.03,23.95,3.74,6.3,25.04,-250.61,-151.75,-8.68,293.1,1.93,540.16,663.85,2
590,1272,15.62,-18.12,21.34,29.94,0.59,11.46,32.07,-284.38,-107.48,11.65,304.23,1.23,459.76,640.45,2
590,1272,17.21,-13.86,27.03,34.34,-1.63,6.1,34.91,-340.05,-115.08,-72.66,366.27,1.56,322.91,668.77,2
590,1272,19.57,-2.4,29.74,34.41,-8.72,-3.58,35.68,-350.73,-212.97,-110.3,424.89,1.78,901.53,500.57,2
590,1272,16.1,10.33,26.23,26.38,-12.93,-13.8,32.47,-346.25,-168.02,-97.62,397.04,1.17,432.42,677.14,2
590,1272,13.93,6.92,23.9,24.45,-9.92,-10.81,28.52,-277.27,-191.63,-85.52,347.73,1.37,371.72,762.09,2
590,1272,14.02,5.19,22.9,24.1,-9.35,-8.93,27.35,-270.57,-171.17,-59.36,325.63,1.19,338.54,747.72,2
590,1272,19.83,2.8,20.29,24.79,-13.61,-3.66,28.51,-298.48,-195.5,6.88,356.86,0.93,360.42,654.63,2
590,1272,22.03,4.38,19.59,24.6,-16.38,-3.83,29.79,-265.35,-231.19,43.95,354.67,0.51,603.65,963.59,2
590,1272,21.75,5.91,17.93,22.6,-17.28,-4.47,28.8,-280.54,-238.27,59,372.76,0.44,735.84,1122.23,2
590,1272,20.05,11.15,18.65,21.09,-18.32,-9.71,29.58,-303,-141.97,25.98,335.6,0.63,518.45,866.11,2
590,1272,14.02,11.71,8.75,9.88,-15.69,-8.14,20.26,-244.22,-140.41,-0.11,281.72,3.47,355.16,441.92,2
590,1272,12.6,17.36,-5.36,-4.6,-20.4,-7.18,22.11,-262.7,-152.08,-34.54,305.5,2.53,408.29,358.38,2
590,1272,8.65,12.44,-8.93,-7.9,-15.42,-3.08,17.6,-272.95,-157.1,-99.05,330.14,3.29,303.1,355.01,2
590,1272,5.11,9.14,-14.63,-13.35,-12.04,0.76,17.99,-295.48,-138.36,-125.33,349.51,3.69,222.91,287.08,2
590,1272,3.58,8.46,-16.82,-15.68,-10.89,1.69,19.17,-257.73,-75.01,-93.19,284.14,3.56,168.97,251.72,2
590,1272,7.23,10.87,-12.38,-11.03,-14.19,-0.83,17.99,-200.1,-70.87,-52,218.55,4.18,178.88,226.71,2
590,1272,12.02,4.66,-1.49,2.13,-12.73,1.32,12.98,-196.02,-177.21,54.75,269.86,2.64,285.85,453.79,2
590,1272,16.04,-2.94,13.59,19.04,-9.03,2.53,21.24,-170.3,-135.69,80.3,232.08,0.71,686.46,526.61,2
590,1272,13.77,-5.45,19.24,23.79,-4.63,1.28,24.28,-139.83,-49.02,81.86,169.27,0.36,1010.03,704.32,2
590,1272,10.32,-2.97,21.87,24.04,-2.4,-3.18,24.37,-75.16,-67.08,68.37,121.76,0.39,495.77,822.17,2
590,1272,5.4,-2.81,21.95,22.12,1.66,-5.19,22.79,46.95,-76.47,43.86,99.87,0.35,969.88,569.96,2
590,1272,-11.15,-3.59,17.79,12.17,15.04,-8.94,21.32,245.05,-135.08,43.29,283.14,0.24,1092.51,1237.79,2
590,1272,-12.4,-2.98,16.49,10.36,15.49,-9.34,20.85,265.83,-199.94,-127.09,356.08,0.15,2227.32,1610.57,2
590,1272,-5.87,-4.71,16.84,13.73,10.95,-5.63,18.45,291.86,-266.11,-182.46,435.07,0.15,2489.03,2077.37,2
590,1272,-1.98,-7.32,16.79,15.96,8.98,-2.01,18.43,224.66,-187.55,-212.63,361.75,0.15,2888.87,2239.46,2
590,1272,-1.4,-8.3,15.58,15.4,8.72,-0.47,17.7,178.08,-139.25,-238.88,328.88,0.12,2401.31,3304.48,2
590,1272,-1.76,-8.67,14.53,14.45,8.97,0.15,17.01,128.96,-63.97,-176.19,227.52,0.14,2474.04,3186.61,2
590,1272,-1.81,-9.82,13.77,14.09,9.43,1.4,17.01,39.45,-52.88,-182.91,194.44,0.13,3525.35,2797.02,2
590,1272,-2.69,-10.45,13.16,13.39,10.34,1.85,17.02,31.93,-92.77,-180.3,205.27,0.11,4136.93,3065.27,2
590,1272,-2.87,-10.67,13.17,13.39,10.61,1.96,17.2,4.12,-75.72,-153.53,171.24,0.13,4095.9,2763.58,2
590,1272,-3.62,-10.76,12.92,12.9,11.23,1.86,17.2,-4.14,-87.83,-169.61,191.05,0.11,4769.08,3201.08,2
590,1272,-3.97,-10.54,12.73,12.53,11.37,1.63,17,-48.04,-66.27,-144.85,166.38,0.13,3984.39,2988.66,2
590,1272,-4.46,-10.29,12.6,12.15,11.62,1.3,16.87,-43.68,-59.73,-186.58,200.72,0.12,4679.56,3215.21,2
590,1272,-4.72,-10.39,11.91,11.48,11.74,1.58,16.49,-2.2,-66.59,-178.36,190.39,0.12,4373.56,3126.03,2
590,1272,-5.46,-10.91,10.49,10.09,12.31,2.35,16.09,2.39,-63.23,-193.44,203.52,0.11,5034.77,3582.22,2
590,1272,-4.73,-11.93,9.24,9.57,11.93,4,15.81,-54.63,-25.05,-170.92,181.19,0.12,4337.54,3154.88,2
590,1272,-4.6,-13.21,8.34,9.2,12.27,5.49,16.29,-60.82,-29.29,-122.76,140.1,0.13,3942.61,3051.73,2
590,1272,-4.8,-14.26,7.38,8.58,12.75,6.69,16.76,-100.94,-68.73,-99.26,157.36,0.11,2873.28,3750.43,2
590,1272,-5.11,-14.4,6.8,7.98,12.96,6.94,16.73,-56.52,-60.34,-123.87,148.92,0.12,2900.08,3525.69,2
590,1272,-5.37,-14.65,6.27,7.49,13.19,7.28,16.83,-43.09,-73.5,-92.23,125.57,0.1,3344.04,4389.75,2
590,1272,-5.29,-14.87,5.77,7.14,13.12,7.7,16.8,-18.07,-86.75,-90.54,126.69,0.12,4080.21,3273.46,2
590,1272,-5.49,-14.85,5.41,6.75,13.19,7.76,16.73,-43.52,-66.57,-86.26,117.33,0.12,3101.12,3977.15,2
590,1272,-5.23,-14.87,4.93,6.44,12.88,8.09,16.52,-2.87,-63.09,-93.94,113.19,0.11,3644.44,4594.33,2
590,1272,-5.44,-14.73,4.73,6.13,12.94,7.98,16.4,-34.13,-68.55,-70.55,104.12,0.12,3341.55,4260.06,2
590,1272,-5.41,-14.79,4.39,5.87,12.87,8.19,16.35,13.74,-88.75,-93.15,129.38,0.1,3620.22,4748.75,2
590,1272,-5.38,-14.8,4.38,5.87,12.85,8.22,16.34,4.24,-45.25,-77.12,89.51,0.11,3107.5,4015.34,2
593,1276,-3.24,-18.12,16.13,17.94,15.29,6.64,24.49,-170.52,61.68,-86.91,201.08,0.9,749.2,1258.21,2
593,1276,-3.71,-17.29,16.19,17.57,15.28,5.77,23.99,-165.19,32.09,30.15,170.96,1.13,939.71,1140.84,2
593,1276,7.02,-5.69,23.36,24.79,2.04,-2.82,25.04,-268.29,-110.66,4.45,290.25,1.36,956.17,833.77,2
593,1276,15.76,4.7,22.02,24.16,-10.76,-7.5,27.49,-305.61,-211.27,45.91,374.35,1.45,784.65,634.91,2
593,1276,11.97,9.63,11.45,12.03,-12.34,-8.38,19.16,-332.82,-167.13,8.3,372.52,4.49,542.51,412.95,2
593,1276,7.39,15.95,-0.07,-1.64,-14.17,-10.27,17.58,-328.17,-118.11,-40.61,351.13,3.87,544.33,452.04,2
593,1276,-3.72,7.25,-10.33,-12.55,-2.74,-2.86,13.16,-391.04,-194.8,-120.04,453.07,4.14,527.69,438.85,2
593,1276,-5.12,7.92,-17.26,-19.35,-3.41,-0.93,19.67,-429.77,-218.36,-175.3,512.95,4.36,293.27,429.14,2
593,1276,-2.78,11.66,-21.04,-22.79,-8.08,-1.48,24.23,-368.88,-109.44,-136.52,408.26,3.83,257.91,372.7,2
593,1276,-0.55,19.15,-14.04,-17.9,-12.14,-9.82,23.76,-405.79,-0.81,-19.98,406.27,3.74,307.39,394.2,2
593,1276,-0.38,8.48,-8.45,-9.93,-5.75,-3.43,11.98,-354.02,-82.91,17.08,364.01,4.14,469.61,539.72,2
593,1276,4.32,3.36,9.39,8.97,-3.25,-5.2,10.87,-333.82,-116.12,29.28,354.64,3.34,509.48,640,2
593,1276,11.15,6.69,7.69,9.24,-11.01,-4.64,15.11,-348.69,-121.83,31.79,370.73,3.65,475.92,597.67,2
593,1276,18.18,6.37,12.68,16.46,-15.66,-3.91,23.05,-357.6,-134.07,62.95,387.05,2.27,429.54,600.38,2
593,1276,12.49,0.26,19.53,21.93,-6.35,-4,23.18,-324.05,-144.5,38.18,356.85,2.94,400.26,516.16,2
593,1276,13.29,0.93,12.65,16.04,-8.85,-1.27,18.37,-304.76,-131.47,-15.01,332.23,2.31,500.35,634.9,2
593,1276,14.91,-4.16,12,17.55,-7.81,3.79,19.59,-305.82,-153.67,27.62,343.36,1.31,1002.96,758.28,2
593,1276,6.87,-9.79,15.59,19.11,2.52,3.84,19.66,-293.98,-193.77,53.15,356.08,1.53,749.46,880.59,2
593,1276,-0.25,-13,13.61,15.46,9.66,4.67,18.83,-367.35,-228.46,106.11,445.42,2.07,786.4,584.97,2
593,1276,-2.99,-6.81,11.79,11.04,8.48,-0.64,13.94,-288.35,-215.39,32.93,361.42,1.82,830.85,654.4,2
593,1276,1.12,-11.78,14.11,16.1,8,3.96,18.42,-288.16,-204.72,26.28,354.45,1.2,1027.35,869.04,2
593,1276,0.44,-10.52,11.35,13.07,7.35,3.87,15.48,-252.83,-233.41,56.79,348.76,1.49,752.96,934.2,2
593,1276,-0.32,-18.59,16.12,19.2,13.05,8.13,24.6,-226,-229.41,69.5,329.45,0.82,828.96,1108.18,2
593,1276,2.39,-17.01,21.24,24.3,11.11,5.63,27.3,-255.47,-178.67,54.41,316.45,0.66,883.45,1332.06,2
593,1276,8.83,-8.19,20.28,23.53,1.1,1.23,23.59,-287.82,-273.75,104.98,410.85,1.93,507.57,730.21,2
593,1276,1.65,-7.07,4.27,6.38,3.07,4.57,8.43,-399.89,-272.57,-52.86,486.83,3.25,511.3,595.22,2
593,1276,-9.47,7.15,-11.46,-15.78,1.87,-4.44,16.5,-412.67,-194.94,-98.68,466.95,3.52,339.77,413.07,2
593,1276,-11.36,8.82,-15.53,-20.54,1.74,-4.75,21.17,-406.17,-159.55,-121.72,453.04,4.27,274.45,402.98,2
593,1276,-7.87,10.87,-17.94,-21.86,-2.73,-4.08,22.4,-399.7,-176.24,-127.68,455.1,3.6,285.39,389.07,2
593,1276,-7.33,13.96,-17.95,-22.53,-4.72,-6.4,23.88,-395.98,-115.73,-103.43,425.3,2.98,295.89,453.29,2
593,1276,-7.08,9.04,-14.07,-17.65,-1.64,-3.96,18.16,-401.82,-118.61,-111.66,433.58,3.91,267.45,457.1,2
593,1276,-6.93,8.1,-15.88,-18.9,-1.69,-2.35,19.12,-381.42,-94.11,-103.41,406.25,3.96,253.8,394.58,2
593,1276,-6.92,6.35,-17.18,-19.54,-1.11,-0.35,19.58,-369.02,-103.72,-46,386.07,3.25,437.51,372.86,2
593,1276,-5.09,6.42,-11.58,-13.94,-1.46,-2.15,14.19,-359.32,-114.2,-62.13,382.11,2.42,418.82,509.47,2
593,1276,-7.02,6.73,-12.74,-15.82,-0.24,-2.62,16.03,-357.2,-124.95,-35.48,380.07,2.07,523.27,576.4,2
593,1276,-4.47,3.81,-10.84,-12.33,-0.51,-0.1,12.34,-355.07,-75.73,-115.58,381.01,1.73,620.4,787.65,2
593,1276,-8.52,-9.08,5.49,3.99,12.87,1.87,13.61,-205.11,22.34,-208.03,293,1.27,788.59,910.76,2
593,1276,-9.09,-14.72,12.83,11.77,17.77,3.1,21.54,-162.83,-199.02,-169.83,308.16,0.66,963.76,1627.04,2
593,1276,-2.92,-15.93,11.93,13.77,13,6.79,20.12,-192.74,-6.31,-212.83,287.2,0.47,2081.35,2511.09,2
593,1276,-5.96,-16.52,11.37,12.24,15.72,6.37,20.92,-187.97,13.67,-279.98,337.51,0.35,2502.38,3440.2,2
593,1276,-4.73,-16.43,11.14,12.5,14.59,6.86,20.41,-173.08,-32.98,-290.23,339.52,0.33,2802.53,3729.76,2
593,1276,-2.32,-14.25,14.65,15.91,12.25,4.46,20.57,-205.41,37.34,-282.2,351.02,0.35,3144.55,3706.32,2
593,1276,-4.81,-19.7,10.38,12.73,16.12,9.85,22.79,-243.24,80.69,-112.72,279.97,0.45,2375.8,3114.64,2
593,1276,-6.78,-25.2,8.91,12.22,20.2,14.26,27.59,-249.1,3.33,-54.15,254.94,0.6,1440.65,2300.31,2
593,1276,-5.53,-24.9,12.69,15.93,19.83,12.83,28.49,-329.6,-34.02,-78.75,340.57,2.38,974.61,814.72,2
593,1276,8.93,1.04,28.09,27.79,-1.88,-9.68,29.5,-334.35,-100.73,-144.39,377.86,3.16,581.04,852.8,2
593,1276,6.36,16.94,25.07,19.65,-8.31,-22.37,30.92,-348.07,-77.13,-131.61,380.04,2.27,919.03,762.14,2
593,1276,4.38,23.12,12.49,6.13,-12.48,-22.73,26.65,-321.73,-125.12,-99.94,359.38,3.6,583.67,689.35,2
593,1276,9.4,17.87,3.3,1.56,-16.07,-12.56,20.45,-322.92,-84.05,-131.85,358.77,3.21,588.53,739.28,2
593,1276,10.28,19.35,-6.39,-6.98,-19.67,-9.24,22.83,-379.19,-191.27,-213.19,475.2,3.91,678.47,553.15,2
593,1276,0.94,10.26,-18.07,-18.32,-9.85,-0.22,20.79,-388.29,-105.77,-155.27,431.35,4.58,323.51,444.98,2
593,1276,-1.1,12.39,-21.62,-22.83,-9.97,-1.19,24.94,-399.51,-116.93,-105.01,429.3,4,279.45,463.92,2
593,1276,-2.85,13.57,-23.19,-25.23,-9.44,-2.14,27.02,-388.29,-129.63,-115.8,425.42,3.12,316.83,492.73,2
593,1276,-2.2,13.26,-19.48,-21.63,-9.02,-3.25,23.67,-404.32,-136.89,-117.2,442.66,4.58,262.51,427.64,2
593,1276,-6.58,10.9,-18.78,-22.09,-4.01,-3.26,22.69,-411.76,-157.32,-114.69,455.45,3.74,263.3,465.41,2
593,1276,-8.47,11.28,-21.94,-25.7,-3.31,-2.91,26.09,-454.14,-92.98,-94.87,473.17,3.03,473.79,349.07,2
593,1276,-8.8,14.19,-23.49,-28.02,-4.82,-4.75,28.83,-503.89,-94.87,-61.49,516.4,2.77,328.82,412.98,2
593,1276,-5.05,13.43,-19.21,-22.59,-6.65,-4.57,23.99,-465.77,-150.69,-102.5,500.16,2.44,375.7,552.03,2
593,1276,-2.37,9.73,-16.15,-17.79,-6.39,-1.87,19.01,-436.7,-171.53,-84.02,476.64,2.24,721.69,549.13,2
593,1276,3.68,11.85,-9.86,-10.51,-11.15,-4.06,15.85,-382.07,-121.58,-97.09,412.52,2.69,472.61,638.91,2
593,1276,3.26,18.57,-12.13,-14.56,-14.64,-8.74,22.43,-378.32,-124.15,-125.95,417.61,2.94,346.55,600.54,2
593,1276,-0.06,14.75,-11.25,-14.02,-9.75,-7.23,18.54,-437.67,-162.24,-136.33,486.27,3.52,359.76,532.35,2
593,1276,-3.84,8.65,-6.67,-9.79,-2.54,-5.63,11.58,-405.83,-144.13,-113.5,445.36,3.12,397.47,546.96,2
593,1276,-4.97,10.66,-8.89,-12.75,-3.08,-6.74,14.75,-347.91,-155.02,-98.13,393.32,2.18,501.89,766.03,2
593,1276,-2.17,-3.3,5.3,4.71,4.62,-0.4,6.62,-342.04,-175.88,-65.44,390.14,2.51,577.6,743.65,2
593,1276,0.37,2.87,-1.74,-2.19,-2.12,-1.45,3.38,-381.45,-159.55,-53.45,416.91,3.56,518.76,612.59,2
593,1276,3.77,-1.61,10.87,11.45,0.008,-1.97,11.62,-361.08,-202.55,-26.91,414.89,2.69,629.85,716.53,2
593,1276,5.57,-1.77,11.07,12.38,-1.37,-1.25,12.52,-388.91,-175.28,-54.99,430.1,2.9,594.14,662.15,2
593,1276,12.02,0.61,-2.38,2.49,-10.91,5.02,12.27,-391.32,-138.11,-105.22,428.1,2.35,611.65,744.61,2
593,1276,14.2,11.29,-8.22,-4.76,-19.34,-0.37,19.92,-342.5,-73.87,-149.35,380.88,3.65,414.82,343.27,2
593,1276,14.18,9.33,0.51,3.42,-16.44,-2.56,16.99,-347.79,-95.87,-156.46,393.22,4.58,291.76,355.42,2
593,1276,12.22,10.21,-4.51,-1.99,-16.32,-1.84,16.54,-389.94,-140.89,-160.66,444.64,2.94,652.28,516.59,2
593,1276,4.58,2.23,-3.81,-2.15,-5.79,1.53,6.36,-320.6,-140.36,-166.46,387.54,3.12,626.03,562.46,2
593,1276,9.44,0.17,-0.88,2.9,-8.2,3.77,9.49,-310.94,-133.36,-122.65,359.88,2.94,589.36,659.59,2
593,1276,0.9,-1.49,5.76,5.81,1.24,-0.93,6.02,-322.73,-140.91,-122.05,372.7,3.12,543.03,675.59,2
593,1276,4.45,0.62,7.41,8.06,-2.42,-2.05,8.66,-297.07,-149.55,-104.3,348.55,3.07,686.79,521.57,2
593,1276,1.48,2.06,0.64,0.57,-2.13,-1.41,2.62,-293.1,-116.75,-110.97,334.44,3.56,572.7,505.2,2
593,1276,3.98,-1.74,-1.44,0.79,-2.78,3.54,4.58,-304.69,-114.9,-127.4,349.67,4.14,449.1,536.34,2
593,1276,5.7,-0.2,7.27,8.67,-3.09,-0.84,9.24,-275.26,-104.2,-101.87,311.45,3.6,606.35,451.6,2
593,1276,3.55,-10.74,13.41,16.16,5.3,4.32,17.54,-221.24,-41.54,-177.52,286.67,1.32,1017.28,735.48,2
593,1276,-3.26,-12.88,15.46,15.86,12.53,2.63,20.38,-76.23,-12.45,-157.52,175.44,1.07,1288.45,909.64,2
593,1276,-2.5,-12.09,15.15,15.67,11.44,2.4,19.54,-1.48,15.04,-116.55,117.51,0.68,1747.17,1139.38,2
593,1276,-3.17,-13.17,15.59,16.09,12.63,2.84,20.66,79.69,53.79,-52.33,109.47,0.6,1849.1,1216.68,2
593,1276,-2.82,-13.25,14.27,15.09,12.09,3.62,19.67,138.24,-21.88,-85.01,163.75,0.46,2196.82,1796.89,2
593,1276,-2.56,-13.81,14.61,15.66,12.23,4.03,20.27,108.25,5.96,-117.01,159.52,0.4,2116.5,2828.37,2
593,1276,-4.16,-14.63,13.83,14.58,13.8,4.43,20.55,113.45,61.23,-136.36,187.66,0.38,3230.12,2702.39,2
593,1276,-3.37,-13.72,13.77,14.58,12.67,4.01,19.73,96.45,116.08,-116.02,190.38,0.37,2689.3,3313.19,2
593,1276,-3.2,-13.07,13.74,14.43,12.2,3.56,19.23,76.04,165.38,-114.45,215.02,0.38,2676.88,3503.46,2
593,1276,-2.32,-13.11,13.96,14.99,11.53,3.82,19.29,68.12,169.24,-117.95,217.25,0.37,2943.77,3652.11,2
596,1290,-9.05,-4.76,-8.96,-12.08,4.22,4.6,13.6,-340.32,-95.22,-65.58,359.42,8.1,144.39,156.41,1
596,1290,-7.37,-6.93,-6.29,-8.73,5.6,5.85,11.92,-343.91,-66.76,-96.62,363.41,8.28,158,139.91,1
596,1290,-6.91,-6.5,-5.19,-7.65,5.61,5.18,10.81,-339.29,-64.93,-90.55,357.13,7.48,152.55,167.58,1
596,1290,-7.5,-3.72,-6.31,-9.19,3.93,3.15,10.48,-331.91,-86.43,-78.47,351.83,7.04,153.19,182.86,1
596,1290,-9.5,-1.05,-8.52,-12.46,2.72,1.17,12.81,-321.85,-117.23,-67.84,349.2,6.86,211.74,173.44,1
596,1290,-10.31,0.009,-9.67,-13.97,2.11,0.49,14.14,-320.23,-115.41,-66.48,346.82,6.77,196.02,173.44,1
596,1290,-11.52,-0.36,-9.3,-14.43,3.31,0.22,14.81,-333.67,-114.08,-58.63,357.47,6.95,167.25,189.35,1
596,1290,-9.33,1,-10.33,-13.94,0.58,0.3,13.96,-342.95,-118.22,-56.54,367.13,6.59,196.86,159.27,1
596,1290,-8.72,0.03,-7.4,-11.24,2.16,0.06,11.44,-335.73,-111.94,-59.31,358.83,7.04,147.96,180.44,1
596,1290,-6.77,0.42,-7.33,-9.96,0.67,0.4,9.99,-352.89,-111.66,-58.66,374.76,6.59,161.83,179.86,1
596,1290,-6.41,1.52,-8.25,-10.54,-0.63,0.01,10.56,-346.26,-112.37,-70.37,370.76,6.42,164.83,189.53,1
596,1290,-7.35,0.95,-8.6,-11.36,0.14,0.29,11.36,-338.6,-116.12,-74.11,365.54,6.95,136.72,170.88,1
596,1290,-7.14,0.55,-10.33,-12.47,-0.65,1.44,12.57,-340.44,-118.07,-74.09,367.86,7.3,132.14,163.86,1
596,1290,-6.76,0.55,-9.32,-11.47,-0.39,1.14,11.53,-340.98,-119.69,-80.76,370.29,6.86,135.99,173.36,1
596,1290,-7.16,0.34,-8.86,-11.35,0.21,0.98,11.4,-329.26,-120.62,-85.41,360.91,7.3,129.07,167.05,1
596,1290,-7.39,1.15,-10.34,-12.7,-0.8,0.86,12.76,-329.79,-126.22,-80.87,362.26,7.3,125.01,162.39,1
596,1290,-6.29,0.88,-10.75,-12.27,-1.6,1.65,12.48,-329.86,-120.82,-77.32,359.7,7.48,124.07,166.13,1
596,1290,-6.36,-0.32,-9.98,-11.61,-0.51,2.3,11.84,-326.67,-122.16,-77.32,357.23,7.21,122.98,157.33,1
596,1290,-6.85,-0.66,-10.1,-11.97,-0.06,2.46,12.22,-319.23,-120.88,-79.27,350.42,7.21,131.3,181.46,1
596,1290,-7.83,-0.31,-11.27,-13.53,-0.17,2.33,13.73,-324.36,-136.83,-62.98,357.64,6.77,128.42,169.13,1
596,1290,-6.99,-0.94,-12.67,-13.97,-1.09,3.75,14.5,-329.13,-126.9,-61.29,358.02,7.04,141.27,173.94,1
596,1290,-7.45,-0.6,-11.81,-13.66,-0.54,2.94,13.98,-319.76,-127.19,-73.16,351.82,7.13,126.47,161.19,1
596,1290,-8.06,-0.8,-12.38,-14.46,-0.31,3.13,14.8,-315.94,-129.57,-71.41,348.85,6.77,119.16,169.33,1
596,1290,-8.87,-1.35,-11,-13.88,1.22,2.71,14.2,-310.54,-124.26,-73.91,342.54,7.04,116.12,157.8,1
596,1290,-9.79,-0.47,-10.85,-14.47,1.44,1.58,14.62,-302.6,-130.8,-70.83,337.19,6.86,123.51,168.08,1
596,1290,-11.32,-0.39,-11.01,-15.59,2.35,1.05,15.8,-304.29,-121.7,-57.88,332.8,6.77,128.22,173.38,1
596,1290,-9.96,-0.85,-12.31,-15.63,1.03,2.46,15.86,-310.48,-100.13,-67.33,333.1,6.95,128.11,171.22,1
596,1290,-7.18,-0.61,-11.79,-13.47,-0.7,3.03,13.82,-326.04,-93.38,-59.25,344.29,6.68,141.5,192.94,1
596,1290,-7.78,-0.52,-12.36,-14.29,-0.63,2.99,14.62,-315.64,-94.11,-61.79,335.13,6.59,139.66,183.22,1
